Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_was_missing,Critic_Score_was_missing,Critic_Count_was_missing,User_Count_was_missing
5764,8,34,11,3,12.0,53.0,0.0,7.0,72.0,76.0,71.0,4.2,3742.0,438,4,0,0,0,0
5765,8,34,11,9,6.0,25.0,0.0,4.0,34.0,80.0,82.0,2.1,6157.0,63,2,0,0,0,0
5766,4,34,11,43,0.0,0.0,19.0,0.0,19.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5767,7,34,11,228,0.0,0.0,13.0,0.0,13.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5768,13,34,11,17,0.0,0.0,6.0,0.0,6.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5769,7,34,11,43,0.0,0.0,3.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5602,29,35,0,19,396.0,631.0,38.0,197.0,1261.0,97.0,66.0,8.3,2899.0,193,2,0,0,0,0
5602,30,35,0,19,281.0,219.0,0.0,47.0,548.0,97.0,14.0,7.9,764.0,193,2,0,0,0,0
5603,29,35,0,22,188.0,200.0,7.0,77.0,471.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5770,29,35,0,0,101.0,143.0,5.0,47.0,296.0,84.0,85.0,8.1,1886.0,435,2,0,0,0,0
5771,29,35,0,22,128.0,98.0,7.0,46.0,279.0,80.0,90.0,7.9,2944.0,239,4,0,0,0,0
5772,29,35,0,18,55.0,86.0,11.0,27.0,179.0,75.0,65.0,7.3,1223.0,1056,2,0,0,0,0
11,29,35,0,6,47.0,65.0,6.0,22.0,140.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5770,30,35,0,0,73.0,50.0,1.0,12.0,135.0,87.0,12.0,8.0,585.0,435,2,0,0,0,0
5773,3,35,0,0,69.0,47.0,0.0,11.0,127.0,69.0,8.0,7.2,26.0,537,0,0,0,0,0
5774,28,35,0,7,57.0,42.0,13.0,10.0,123.0,76.0,81.0,8.3,662.0,77,4,0,0,0,0
5775,3,35,0,4,64.0,34.0,0.0,10.0,108.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5775,4,35,0,4,46.0,33.0,0.0,16.0,95.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5776,29,35,0,0,37.0,40.0,0.0,15.0,93.0,73.0,43.0,7.1,75.0,537,0,0,0,0,0
5773,4,35,0,0,33.0,43.0,2.0,15.0,93.0,80.0,5.0,6.8,12.0,537,0,0,0,0,0
5776,3,35,0,0,48.0,33.0,0.0,8.0,89.0,68.96767850559173,26.360820941378886,6.8,14.0,537,0,0,1,1,0
5772,4,35,0,18,26.0,34.0,13.0,12.0,84.0,68.96767850559173,26.360820941378886,7.6,193.0,1056,2,0,1,1,0
5777,29,35,0,6,28.0,38.0,3.0,13.0,82.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5778,28,35,0,7,32.0,28.0,10.0,6.0,76.0,91.0,80.0,8.2,1217.0,778,2,0,0,0,0
5776,4,35,0,0,33.0,28.0,0.0,12.0,74.0,68.96767850559173,26.360820941378886,6.7,11.0,537,0,0,1,1,0
5773,7,35,0,0,28.0,31.0,5.0,5.0,69.0,68.96767850559173,26.360820941378886,5.4,13.0,537,0,0,1,1,0
5772,30,35,0,18,35.0,25.0,0.0,6.0,67.0,79.0,24.0,7.3,430.0,1056,2,0,0,0,0
5773,29,35,0,0,24.0,31.0,1.0,11.0,67.0,71.0,31.0,7.1,98.0,537,0,0,0,0,0
5775,28,35,0,4,37.0,22.0,0.0,6.0,65.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5773,28,35,0,0,33.0,23.0,3.0,5.0,64.0,68.0,5.0,7.7,25.0,537,0,0,0,0,0
5775,29,35,0,4,27.0,25.0,0.0,10.0,62.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
11,30,35,0,6,35.0,21.0,0.0,5.0,61.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5779,29,35,0,0,13.0,38.0,0.0,9.0,60.0,72.0,47.0,6.6,88.0,537,0,0,0,0,0
5770,4,35,0,0,20.0,26.0,1.0,9.0,56.0,68.96767850559173,26.360820941378886,3.4,100.0,974,2,0,1,1,0
5773,30,35,0,0,35.0,13.0,0.0,5.0,53.0,69.0,18.0,6.9,49.0,537,0,0,0,0,0
5770,3,35,0,0,28.0,16.0,0.0,4.0,49.0,68.96767850559173,26.360820941378886,4.6,77.0,974,2,0,1,1,0
5772,3,35,0,18,25.0,16.0,1.0,4.0,46.0,68.96767850559173,26.360820941378886,7.6,172.0,1056,2,0,1,1,0
5777,30,35,0,6,26.0,15.0,0.0,4.0,46.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5779,4,35,0,0,12.0,27.0,0.0,7.0,46.0,68.96767850559173,26.360820941378886,7.0,10.0,537,0,0,1,1,0
5779,3,35,0,0,20.0,21.0,0.0,4.0,45.0,70.0,4.0,8.7,11.0,537,0,0,0,0,0
5776,7,35,0,0,21.0,20.0,0.0,4.0,45.0,68.96767850559173,26.360820941378886,6.4,7.0,537,0,0,1,1,0
5776,28,35,0,0,21.0,21.0,0.0,4.0,45.0,68.96767850559173,26.360820941378886,7.0,20.0,537,0,0,1,1,0
5775,30,35,0,4,25.0,15.0,0.0,4.0,44.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5403,29,35,0,6,16.0,20.0,0.0,7.0,43.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5776,30,35,0,0,23.0,17.0,0.0,4.0,43.0,74.0,25.0,7.1,36.0,537,0,0,0,0,0
5777,4,35,0,6,10.0,17.0,2.0,5.0,35.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5770,8,35,0,0,12.0,20.0,0.0,3.0,35.0,84.0,17.0,8.0,1671.0,435,2,0,0,0,0
5780,29,35,0,6,9.0,16.0,2.0,5.0,32.0,59.0,60.0,6.9,310.0,881,2,0,0,0,0
5781,28,35,0,3,19.0,9.0,0.0,3.0,31.0,32.0,28.0,3.6,587.0,1057,0,0,0,0,0
5776,13,35,0,0,5.0,19.0,0.0,7.0,30.0,68.96767850559173,26.360820941378886,7.7,12.0,537,0,0,1,1,0
5623,29,35,0,43,9.0,11.0,6.0,4.0,30.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5773,13,35,0,0,4.0,19.0,0.0,7.0,28.0,68.96767850559173,26.360820941378886,5.6,14.0,537,0,0,1,1,0
5782,7,35,0,3,17.0,9.0,0.0,3.0,28.0,47.0,21.0,6.3,160.0,816,3,0,0,0,0
5783,28,35,0,7,17.0,0.0,8.0,2.0,28.0,71.0,34.0,7.1,133.0,459,3,0,0,0,0
5777,3,35,0,6,14.0,11.0,0.0,2.0,28.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5772,8,35,0,18,10.0,16.0,0.0,2.0,27.0,68.0,18.0,5.9,721.0,1056,2,0,0,0,0
5784,4,35,0,11,0.0,0.0,27.0,0.0,27.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5779,30,35,0,0,13.0,12.0,0.0,2.0,27.0,69.0,20.0,6.8,36.0,537,0,0,0,0,0
5785,4,35,0,3,0.0,0.0,26.0,0.0,26.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5786,4,35,0,43,0.0,0.0,26.0,0.0,26.0,68.96767850559173,26.360820941378886,8.0,11.0,77,4,0,1,1,0
5787,29,35,0,16,14.0,3.0,4.0,4.0,24.0,57.0,40.0,6.5,72.0,1058,2,0,0,0,0
5786,29,35,0,43,8.0,7.0,6.0,3.0,24.0,76.0,31.0,8.1,74.0,77,4,0,0,0,0
5779,7,35,0,0,10.0,12.0,0.0,2.0,24.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5788,13,35,0,43,2.0,2.0,17.0,1.0,23.0,82.0,5.0,8.6,42.0,877,4,0,0,0,0
5779,28,35,0,0,9.0,11.0,0.0,2.0,22.0,68.96767850559173,26.360820941378886,7.8,11.0,537,0,0,1,1,0
5789,13,35,0,22,0.0,8.0,12.0,2.0,22.0,82.0,24.0,8.4,125.0,118,2,0,0,0,0
5790,13,35,0,16,6.0,1.0,12.0,2.0,21.0,72.0,35.0,8.4,77.0,1047,2,0,0,0,0
4080,13,35,0,22,8.0,6.0,1.0,5.0,20.0,73.0,28.0,7.4,133.0,1059,2,0,0,0,0
5403,30,35,0,6,10.0,9.0,0.0,2.0,20.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5791,29,35,0,43,6.0,7.0,3.0,3.0,19.0,63.0,30.0,7.5,42.0,77,4,0,0,0,0
5780,30,35,0,6,8.0,7.0,0.0,1.0,16.0,51.0,17.0,7.0,130.0,881,2,0,0,0,0
5779,13,35,0,0,2.0,9.0,0.0,3.0,15.0,68.96767850559173,26.360820941378886,2.5,13.0,537,0,0,1,1,0
5628,29,35,0,43,4.0,5.0,4.0,2.0,15.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5785,29,35,0,3,0.0,0.0,15.0,0.0,15.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5780,4,35,0,6,5.0,5.0,2.0,2.0,14.0,68.96767850559173,26.360820941378886,7.1,55.0,881,2,0,1,1,0
5792,13,35,0,43,2.0,2.0,7.0,1.0,13.0,67.0,19.0,7.5,61.0,882,2,0,0,0,0
5622,29,35,0,169,8.0,0.0,1.0,2.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5792,4,35,0,43,3.0,2.0,6.0,1.0,11.0,70.0,19.0,8.2,27.0,882,2,0,0,0,0
5793,28,35,0,7,0.0,3.0,8.0,0.0,11.0,67.0,58.0,7.6,226.0,882,2,0,0,0,0
5786,13,35,0,43,0.0,0.0,11.0,0.0,11.0,76.0,5.0,8.6,18.0,77,4,0,0,0,0
5777,8,35,0,6,0.0,9.0,0.0,1.0,10.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5780,3,35,0,6,6.0,3.0,0.0,1.0,10.0,68.96767850559173,26.360820941378886,7.2,57.0,881,2,0,1,1,0
5794,7,35,0,4,1.0,8.0,0.0,1.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5795,4,35,0,43,5.0,3.0,0.0,2.0,9.0,43.0,46.0,4.5,84.0,1060,2,0,0,0,0
5791,4,35,0,43,0.0,0.0,9.0,0.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,882,4,1,1,1,1
5796,29,35,0,6,0.0,7.0,0.0,1.0,9.0,74.0,40.0,6.7,128.0,1000,4,0,0,0,0
5797,7,35,0,43,0.0,0.0,8.0,0.0,8.0,63.0,13.0,6.1,10.0,77,4,0,0,0,0
5791,30,35,0,43,4.0,2.0,0.0,1.0,7.0,58.0,10.0,6.8,15.0,882,4,0,0,0,0
5613,29,35,0,142,0.0,5.0,1.0,1.0,7.0,83.0,4.0,7.9,47.0,771,4,0,0,0,0
5797,13,35,0,43,0.0,0.0,6.0,0.0,6.0,70.0,9.0,7.9,14.0,77,4,0,0,0,0
5798,13,35,0,20,0.0,0.0,6.0,0.0,6.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5776,8,35,0,0,0.0,6.0,0.0,0.0,6.0,68.96767850559173,26.360820941378886,6.8,21.0,537,0,0,1,1,0
5773,8,35,0,0,2.0,4.0,0.0,0.0,6.0,68.0,7.0,6.8,33.0,537,0,0,0,0,0
5780,8,35,0,6,0.0,5.0,0.0,0.0,5.0,59.0,22.0,7.4,379.0,881,2,0,0,0,0
5779,8,35,0,0,0.0,5.0,0.0,0.0,5.0,68.0,6.0,7.8,162.22990777338603,537,0,1,0,0,1
5795,3,35,0,43,3.0,1.0,0.0,0.0,5.0,50.0,20.0,5.3,43.0,1060,2,0,0,0,0
5788,1,35,0,43,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5794,0,35,0,4,0.0,4.0,0.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5613,30,35,0,142,0.0,4.0,0.0,0.0,4.0,84.0,5.0,7.7,29.0,771,4,0,0,0,0
5628,30,35,0,43,1.0,3.0,0.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5799,29,35,0,22,0.0,3.0,0.0,0.0,3.0,73.0,70.0,7.5,580.0,239,4,0,0,0,0
5800,1,35,0,17,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5794,28,35,0,4,1.0,1.0,0.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5801,13,35,0,17,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5796,8,35,0,6,0.0,2.0,0.0,0.0,2.0,73.0,17.0,5.4,52.0,1000,4,0,0,0,0
5413,13,35,0,22,0.0,1.0,0.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5802,7,35,0,11,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5803,7,35,0,250,0.0,1.0,0.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5479,29,35,1,253,12.0,25.0,2.0,7.0,46.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5804,29,35,1,10,9.0,14.0,0.0,4.0,27.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5805,29,35,1,253,10.0,9.0,1.0,4.0,25.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5120,29,35,1,253,10.0,7.0,0.0,4.0,21.0,83.0,6.0,8.4,259.0,965,2,0,0,0,0
5805,4,35,1,253,9.0,6.0,0.0,3.0,19.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5806,13,35,1,144,8.0,1.0,6.0,3.0,18.0,60.0,19.0,7.4,58.0,1061,2,0,0,0,0
5479,30,35,1,253,8.0,6.0,0.0,1.0,16.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5805,30,35,1,253,8.0,5.0,0.0,1.0,14.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5805,3,35,1,253,4.0,5.0,0.0,1.0,10.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5805,13,35,1,253,7.0,0.0,1.0,2.0,10.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5807,13,35,1,17,5.0,0.0,3.0,2.0,10.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5120,4,35,1,253,5.0,2.0,0.0,2.0,9.0,68.96767850559173,26.360820941378886,8.2,48.0,1,1,0,1,1,0
5804,30,35,1,10,3.0,4.0,0.0,1.0,8.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5120,30,35,1,253,5.0,2.0,0.0,1.0,8.0,68.96767850559173,26.360820941378886,8.5,82.0,965,2,0,1,1,0
5804,4,35,1,10,3.0,3.0,0.0,1.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5808,7,35,1,272,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5804,3,35,1,10,3.0,2.0,0.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5804,8,35,1,10,0.0,5.0,0.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5809,13,35,1,16,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5810,13,35,1,17,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5120,13,35,1,253,3.0,0.0,0.0,1.0,4.0,68.96767850559173,26.360820941378886,8.4,29.0,965,2,0,1,1,0
5811,7,35,1,272,0.0,0.0,4.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5809,4,35,1,16,0.0,0.0,4.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5812,13,35,1,16,0.0,0.0,3.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5813,13,35,1,17,0.0,0.0,3.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5814,13,35,1,17,0.0,0.0,3.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5815,7,35,1,11,0.0,0.0,2.0,0.0,2.0,81.0,34.0,9.0,76.0,1062,4,0,0,0,0
5816,1,35,1,17,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5817,4,35,1,20,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5818,13,35,1,273,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5819,1,35,1,17,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5820,13,35,1,17,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5821,13,35,1,17,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5822,7,35,1,113,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5823,7,35,2,7,327.0,137.0,243.0,48.0,755.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5823,28,35,2,7,260.0,108.0,81.0,38.0,487.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5824,4,35,2,205,10.0,0.0,7.0,2.0,18.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5825,4,35,2,3,5.0,0.0,9.0,1.0,16.0,66.0,13.0,8.2,29.0,1063,4,0,0,0,0
5824,29,35,2,205,10.0,0.0,4.0,2.0,16.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5826,4,35,2,61,0.0,0.0,13.0,0.0,14.0,84.0,38.0,8.1,85.0,130,4,0,0,0,0
5825,13,35,2,3,4.0,0.0,8.0,1.0,13.0,75.0,7.0,8.5,28.0,40,4,0,0,0,0
5827,4,35,2,16,6.0,1.0,4.0,2.0,13.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5826,3,35,2,61,6.0,1.0,0.0,1.0,8.0,85.0,15.0,7.4,35.0,130,4,0,0,0,0
5667,13,35,2,205,3.0,0.0,3.0,1.0,7.0,68.96767850559173,26.360820941378886,7.8,28.0,130,4,0,1,1,0
5828,13,35,2,205,2.0,0.0,2.0,1.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5671,4,35,3,22,202.0,237.0,0.0,87.0,526.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5671,29,35,3,136,148.0,202.0,14.0,68.0,432.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5671,30,35,3,92,161.0,90.0,0.0,25.0,276.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5671,13,35,3,136,18.0,64.0,90.0,24.0,196.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5829,7,35,3,7,18.0,12.0,16.0,3.0,49.0,76.0,22.0,7.7,19.0,840,3,0,0,0,0
5830,7,35,3,6,13.0,8.0,15.0,2.0,37.0,83.0,52.0,8.2,66.0,459,4,0,0,0,0
5831,13,35,3,3,8.0,5.0,16.0,4.0,32.0,81.0,8.0,8.4,69.0,40,4,0,0,0,0
5831,4,35,3,3,9.0,3.0,10.0,3.0,25.0,78.0,15.0,8.6,49.0,40,4,0,0,0,0
5832,29,35,3,136,0.0,16.0,0.0,3.0,19.0,47.0,19.0,4.1,18.0,283,1,0,0,0,0
5833,30,35,3,92,15.0,3.0,0.0,0.0,19.0,74.0,19.0,7.0,47.0,16,4,0,0,0,0
5834,30,35,3,92,11.0,5.0,0.0,2.0,17.0,73.0,26.0,7.0,151.0,106,0,0,0,0,0
5835,13,35,3,16,8.0,5.0,0.0,4.0,17.0,81.0,50.0,8.7,140.0,1047,2,0,0,0,0
5836,30,35,3,4,11.0,3.0,0.0,1.0,15.0,77.0,48.0,7.5,67.0,16,0,0,0,0,0
5832,4,35,3,136,0.0,8.0,0.0,1.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5837,28,35,3,7,0.0,0.0,9.0,0.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5836,3,35,3,4,6.0,1.0,0.0,1.0,7.0,68.96767850559173,26.360820941378886,7.0,7.0,16,0,0,1,1,0
5838,13,35,3,3,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5839,13,35,3,144,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5840,8,35,3,261,0.0,1.0,0.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5841,1,35,3,43,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5521,13,35,3,17,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5839,1,35,3,144,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5842,13,35,3,274,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5843,29,35,4,22,66.0,93.0,1.0,31.0,191.0,79.0,78.0,7.1,506.0,548,3,0,0,0,0
5844,7,35,4,7,61.0,34.0,79.0,9.0,183.0,80.0,68.0,8.8,206.0,129,3,0,0,0,0
5845,28,35,4,7,70.0,55.0,16.0,12.0,152.0,83.0,77.0,8.9,712.0,274,3,0,0,0,0
5846,7,35,4,7,48.0,53.0,28.0,9.0,138.0,64.0,71.0,6.1,155.0,1064,3,0,0,0,0
5843,4,35,4,22,20.0,33.0,1.0,10.0,63.0,68.96767850559173,26.360820941378886,7.2,64.0,548,3,0,1,1,0
5847,13,35,4,16,0.0,0.0,1.0,0.0,1.0,58.0,16.0,7.7,23.0,25,4,0,0,0,0
5848,4,35,4,11,0.0,0.0,1.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5849,28,35,5,7,53.0,38.0,19.0,9.0,119.0,81.0,78.0,8.6,377.0,906,3,0,0,0,0
5850,7,35,5,3,0.0,0.0,11.0,0.0,11.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5850,13,35,5,3,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5850,4,35,5,3,0.0,0.0,4.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5850,28,35,5,3,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5851,7,35,5,250,0.0,1.0,0.0,0.0,1.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,518,3,1,1,1,1
5852,28,35,6,7,315.0,215.0,128.0,51.0,709.0,88.0,82.0,9.1,1599.0,114,3,0,0,0,0
5853,29,35,6,22,36.0,138.0,2.0,31.0,206.0,71.0,85.0,6.1,1571.0,543,3,0,0,0,0
5854,30,35,6,92,50.0,78.0,1.0,11.0,140.0,86.0,85.0,8.2,977.0,1065,0,0,0,0,0
5854,3,35,6,92,35.0,37.0,0.0,6.0,78.0,68.96767850559173,26.360820941378886,5.1,116.0,1066,0,0,1,1,0
5855,4,35,6,43,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5855,13,35,6,43,0.0,0.0,4.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5856,7,35,7,7,434.0,349.0,310.0,74.0,1168.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5857,7,35,7,7,68.0,48.0,262.0,11.0,389.0,86.0,80.0,8.7,348.0,14,4,0,0,0,0
5858,7,35,7,7,9.0,0.0,318.0,1.0,328.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5859,7,35,7,228,0.0,0.0,268.0,0.0,268.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
2553,4,35,7,6,52.0,35.0,18.0,18.0,123.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5860,8,35,7,18,32.0,51.0,0.0,7.0,90.0,71.0,64.0,5.7,2421.0,1067,2,0,0,0,0
1291,7,35,7,6,0.0,0.0,79.0,0.0,79.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
4852,29,35,7,6,33.0,23.0,8.0,11.0,75.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5861,7,35,7,16,34.0,7.0,27.0,4.0,72.0,83.0,56.0,8.1,169.0,563,2,0,0,0,0
5862,13,35,7,22,15.0,10.0,32.0,8.0,65.0,73.0,39.0,8.3,265.0,1068,4,0,0,0,0
5863,7,35,7,6,16.0,7.0,28.0,2.0,54.0,69.0,57.0,7.0,87.0,345,0,0,0,0,0
5864,29,35,7,6,18.0,24.0,2.0,8.0,52.0,68.0,45.0,6.6,425.0,1069,2,0,0,0,0
2202,3,35,7,92,25.0,15.0,1.0,4.0,44.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
5865,7,35,7,7,8.0,4.0,23.0,1.0,36.0,57.0,25.0,4.8,19.0,1070,0,0,0,0,0
5864,30,35,7,6,10.0,10.0,0.0,2.0,22.0,71.0,13.0,6.7,166.0,1069,2,0,0,0,0
